step,temperature,gamma,epsilon,group_count,row_count,normalized_kendall_distance_mean,normalized_kendall_distance_p90,spearman_rank_corr_mean,spearman_rank_corr_p90,z_advantage_corr_mean,z_advantage_corr_p90,z_advantage_sign_flip_rate_mean,z_advantage_sign_flip_rate_p90,mean_abs_z_advantage_delta_mean,mean_abs_z_advantage_delta_p90,top1_same_rate_mean,top1_same_rate_p90
1,1.0,3.0,0.0,64,1024,0.13723958333333333,0.22375,0.847863281719471,0.9569665358017759,0.867393380200482,0.9459548430853436,0.2060546875,0.3125,0.411977730552581,0.5784081772320012,0.640625,1.0
1,1.0,3.0,0.01,64,1024,0.13619791666666667,0.21958333333333335,0.8490024921318813,0.9569665358017759,0.8689881416510538,0.946765306672751,0.2060546875,0.3125,0.4093739525573178,0.5746094326040523,0.640625,1.0
1,1.0,3.0,0.02,64,1024,0.13515625,0.21958333333333335,0.8503655935654199,0.9569665358017759,0.8705949852737844,0.9473913840352018,0.205078125,0.3125,0.4067343401708407,0.5707483626647408,0.640625,1.0
1,1.0,3.0,0.05,64,1024,0.13294270833333333,0.21541666666666667,0.854397121517374,0.9606438418874397,0.8754872293274967,0.948670444379788,0.1982421875,0.3125,0.3985701292201717,0.5588315774614666,0.65625,1.0
1,1.0,3.0,0.1,64,1024,0.12890625,0.21541666666666667,0.8604274935122788,0.959733371477728,0.8838137133858587,0.9512183057210731,0.1884765625,0.3125,0.38427856180676495,0.5412889080230705,0.671875,1.0
1,1.0,3.0,0.2,64,1024,0.12239583333333333,0.20708333333333334,0.8700598709575458,0.966999750866306,0.9003463655343339,0.9577331334286624,0.18359375,0.2937500000000002,0.3542831775749726,0.5040873006750148,0.671875,1.0
1,1.0,3.5,0.0,64,1024,0.14114583333333333,0.24250000000000008,0.8408900495163613,0.9554605909131484,0.8565710788930766,0.9410346942064436,0.2138671875,0.3125,0.4290449530365518,0.6007338453490635,0.625,1.0
1,1.0,3.5,0.01,64,1024,0.14088541666666668,0.24250000000000008,0.841189474333016,0.9554605909131484,0.8580237255872666,0.9418197513090839,0.212890625,0.3125,0.426756733333525,0.5981746706448676,0.625,1.0
1,1.0,3.5,0.02,64,1024,0.14036458333333332,0.23541666666666672,0.84208780566951,0.9554605909131484,0.8594790981197714,0.9425999373577391,0.212890625,0.3125,0.4244620539153272,0.5955692835042753,0.625,1.0
1,1.0,3.5,0.05,64,1024,0.13854166666666667,0.22958333333333336,0.8452341996982237,0.9554605909131484,0.8638724517679777,0.9449208955162439,0.208984375,0.3125,0.4174766505908738,0.5874810736649899,0.640625,1.0
1,1.0,3.5,0.1,64,1024,0.135546875,0.22375,0.8500248733546434,0.9574873222958378,0.8713053307601536,0.948086781578934,0.203125,0.3125,0.4052992347812137,0.5709325441647811,0.65625,1.0
1,1.0,3.5,0.2,64,1024,0.12786458333333334,0.21541666666666667,0.8624206086025858,0.9633197358790992,0.8863451201297483,0.9529504854846135,0.1875,0.3125,0.37950040537141494,0.5365543358486193,0.671875,1.0
1,1.0,4.0,0.0,64,1024,0.14440104166666667,0.2562500000000001,0.8344651951845509,0.9565447737737477,0.8473588098796523,0.9363769190905789,0.2197265625,0.3125,0.443128206377668,0.6196555899768247,0.59375,1.0
1,1.0,4.0,0.01,64,1024,0.14361979166666666,0.2562500000000001,0.8359462710400005,0.9565447737737477,0.8487179386850495,0.9371799202646343,0.2177734375,0.3125,0.4410559002256881,0.6173037045839072,0.59375,1.0
1,1.0,4.0,0.02,64,1024,0.14309895833333333,0.2562500000000001,0.8368268723075766,0.9565447737737477,0.8500734502337264,0.9379699147998037,0.2177734375,0.3125,0.4389880979604242,0.6148705184403874,0.609375,1.0
1,1.0,4.0,0.05,64,1024,0.14153645833333334,0.2537500000000001,0.8395555168369316,0.9565447737737477,0.8541307734434541,0.9402782811343458,0.216796875,0.3125,0.43270938386498836,0.604880049816201,0.625,1.0
1,1.0,4.0,0.1,64,1024,0.13971354166666666,0.24125000000000008,0.8430353582674625,0.9565447737737477,0.8609127651855127,0.9439853016803861,0.2119140625,0.3125,0.42199200889041294,0.5929537954381441,0.625,1.0
1,1.0,4.0,0.2,64,1024,0.13450520833333332,0.21958333333333335,0.8516922374897837,0.9584298848522718,0.8746220071089853,0.9496262707189742,0.2001953125,0.3125,0.3994874270524335,0.56513057034759,0.65625,1.0
1,1.0,4.5,0.0,64,1024,0.14661458333333333,0.26125000000000004,0.8300209533729844,0.9574873222958378,0.8393544580476844,0.9330344020074118,0.2265625,0.3562500000000002,0.4551568231943799,0.632491753143889,0.609375,1.0
1,1.0,4.5,0.01,64,1024,0.14622395833333332,0.2570833333333334,0.8312425927393244,0.9574873222958378,0.8406480697178376,0.9334131103166287,0.224609375,0.3562500000000002,0.45319675579208596,0.6303980169178695,0.609375,1.0
1,1.0,4.5,0.02,64,1024,0.145703125,0.2570833333333334,0.8318917846408573,0.9574873222958378,0.84193421428099,0.9339390566381671,0.22265625,0.3562500000000002,0.4512392872945621,0.6282895555359483,0.609375,1.0
1,1.0,4.5,0.05,64,1024,0.14453125,0.2562500000000001,0.8340031902772369,0.9565447737737477,0.8457587844263768,0.9359536178261275,0.2216796875,0.3125,0.44540680871287563,0.6218602970378632,0.59375,1.0
1,1.0,4.5,0.1,64,1024,0.14283854166666668,0.2562500000000001,0.8373873895194914,0.9565447737737477,0.8520750141204028,0.9396162416583163,0.216796875,0.3125,0.43572927576228315,0.6107339816472183,0.59375,1.0
1,1.0,4.5,0.2,64,1024,0.1390625,0.24125000000000008,0.8439871471336072,0.9565447737737477,0.864705766050951,0.9465129233608572,0.208984375,0.3125,0.4157101648704165,0.5861630981682342,0.625,1.0
1,1.0,5.0,0.0,64,1024,0.15013020833333332,0.2629166666666667,0.8246747759791601,0.9425988102368587,0.8322893562710219,0.9309667523988849,0.228515625,0.3562500000000002,0.46552272177338777,0.6431855152943206,0.578125,1.0
1,1.0,5.0,0.01,64,1024,0.14986979166666667,0.2654166666666667,0.8252268436606746,0.9425988102368587,0.8335339484210866,0.9313642794846233,0.228515625,0.3562500000000002,0.4636629958242489,0.6412843565639479,0.59375,1.0
1,1.0,5.0,0.02,64,1024,0.14934895833333334,0.2654166666666667,0.8258709541098216,0.9479591211615819,0.8347688916910657,0.9317772059577988,0.228515625,0.3562500000000002,0.46182657117697,0.6393755597098808,0.59375,1.0
1,1.0,5.0,0.05,64,1024,0.14765625,0.26125000000000004,0.8289528376599181,0.9515671641791046,0.8384246706661972,0.9329448521815469,0.2275390625,0.3562500000000002,0.45636458187862544,0.6335907475473567,0.59375,1.0
1,1.0,5.0,0.1,64,1024,0.14518229166666666,0.2529166666666667,0.8330995077450692,0.9565447737737477,0.8444034270174732,0.9358240247860202,0.220703125,0.3125,0.4473014539491998,0.623690475359894,0.59375,1.0
1,1.0,5.0,0.2,64,1024,0.14140625,0.2537500000000001,0.8396011828106749,0.9565447737737477,0.8561945131502979,0.9423735396348843,0.2158203125,0.3125,0.4291096933267198,0.6026504538048396,0.609375,1.0
1,1.0,5.5,0.0,64,1024,0.151171875,0.26041666666666674,0.8212826635916061,0.9425988102368587,0.8259766065351698,0.9291949946810244,0.232421875,0.3562500000000002,0.47468267216583226,0.6522289120576823,0.578125,1.0
1,1.0,5.5,0.01,64,1024,0.151171875,0.26041666666666674,0.8216518413756658,0.9425988102368587,0.8271821718800108,0.9295034073545202,0.232421875,0.3562500000000002,0.4729148950272217,0.6504837219813914,0.578125,1.0
1,1.0,5.5,0.02,64,1024,0.151171875,0.2629166666666667,0.8217906951260289,0.9425988102368587,0.8283769572565555,0.9298037196720589,0.232421875,0.3562500000000002,0.4711526910045836,0.6487342188661798,0.578125,1.0
1,1.0,5.5,0.05,64,1024,0.15026041666666667,0.2629166666666667,0.8239329020108113,0.9425988102368587,0.831903620567214,0.9309422239635043,0.228515625,0.3562500000000002,0.46591010037078157,0.6434518365841868,0.578125,1.0
1,1.0,5.5,0.1,64,1024,0.148046875,0.26125000000000004,0.8278201324957108,0.9515671641791046,0.8376304057889958,0.9328720781146334,0.2275390625,0.3562500000000002,0.4573778563921908,0.6344865665159776,0.59375,1.0
1,1.0,5.5,0.2,64,1024,0.14348958333333334,0.2504166666666667,0.8358129862572404,0.9565447737737477,0.8487755279220369,0.9386042903778786,0.21875,0.3125,0.4404695500328435,0.6156726017212967,0.59375,1.0
1,1.0,6.0,0.0,64,1024,0.1525390625,0.2662500000000001,0.8197865416348038,0.9425988102368587,0.8202818473351017,0.9235825576285455,0.2373046875,0.3562500000000002,0.4827465406502895,0.6603225385443884,0.578125,1.0
1,1.0,6.0,0.01,64,1024,0.15208333333333332,0.2662500000000001,0.819962900576765,0.9425988102368587,0.8214545600201042,0.9252654715224895,0.2333984375,0.3562500000000002,0.48105304347439026,0.6586161154153476,0.578125,1.0
1,1.0,6.0,0.02,64,1024,0.151953125,0.26041666666666674,0.8203771131025629,0.9425988102368587,0.8226160203637491,0.9268928914023207,0.2333984375,0.3562500000000002,0.47937717992739637,0.656914140557388,0.578125,1.0
1,1.0,6.0,0.05,64,1024,0.15130208333333334,0.26041666666666674,0.8211438774692047,0.9425988102368587,0.8260383902916332,0.9289959072511054,0.2314453125,0.3562500000000002,0.47439309382853323,0.6518628117030221,0.578125,1.0
1,1.0,6.0,0.1,64,1024,0.15065104166666668,0.2629166666666667,0.8232429514586221,0.9425988102368587,0.8315693149864273,0.9309568326630233,0.228515625,0.3562500000000002,0.4662365476006522,0.6436457829254572,0.578125,1.0
1,1.0,6.0,0.2,64,1024,0.14609375,0.26125000000000004,0.8312736144733363,0.9515671641791046,0.842214660137202,0.9355991220403445,0.2236328125,0.3562500000000002,0.4503132044098856,0.6265865746927666,0.59375,1.0
1,1.0,6.5,0.0,64,1024,0.15462239583333334,0.27208333333333345,0.8160114334229868,0.9457069681179899,0.8151058026454043,0.9168584443043236,0.23828125,0.375,0.48998865656880086,0.667717158058564,0.546875,1.0
1,1.0,6.5,0.01,64,1024,0.1541015625,0.27208333333333345,0.8172390672759415,0.9425988102368587,0.8162494946756623,0.9179578843509976,0.2392578125,0.375,0.4883506283951535,0.6660983858357522,0.5625,1.0
1,1.0,6.5,0.02,64,1024,0.153515625,0.27208333333333345,0.8182280497501907,0.9425988102368587,0.8173818840795827,0.9192710065806976,0.23828125,0.375,0.48673719082167843,0.6644846125861271,0.578125,1.0
1,1.0,6.5,0.05,64,1024,0.15247395833333333,0.2662500000000001,0.8195950838770631,0.9425988102368587,0.8207155694488748,0.9241839840103993,0.236328125,0.3562500000000002,0.48193705611987303,0.6596687220808357,0.578125,1.0
1,1.0,6.5,0.1,64,1024,0.15130208333333334,0.26041666666666674,0.8211438774692047,0.9425988102368587,0.8260872147480711,0.9289684781416969,0.2314453125,0.3562500000000002,0.47415076435503445,0.6516940573884957,0.578125,1.0
1,1.0,6.5,0.2,64,1024,0.14869791666666668,0.2654166666666667,0.8264076375973881,0.9479512788602572,0.8363389085310001,0.9327540647713689,0.228515625,0.3562500000000002,0.45903217636151095,0.635882934726,0.59375,1.0
1,1.0,7.0,0.0,64,1024,0.15657552083333334,0.2662500000000001,0.8129862596869207,0.9407718802437518,0.810373310651065,0.912233785815107,0.2392578125,0.375,0.4965243139278306,0.6742890291055453,0.515625,1.0
1,1.0,7.0,0.01,64,1024,0.15579427083333333,0.27208333333333345,0.814348330875197,0.9407718802437518,0.811490324981647,0.9131684111695314,0.2392578125,0.375,0.4949604929349546,0.6727500782822082,0.53125,1.0
1,1.0,7.0,0.02,64,1024,0.1552734375,0.27208333333333345,0.8148331450610926,0.9457069681179899,0.8125962654945451,0.9142665949433287,0.23828125,0.375,0.4934011880847526,0.6712157683473395,0.53125,1.0
1,1.0,7.0,0.05,64,1024,0.15390625,0.27208333333333345,0.8172744748632854,0.9457069681179899,0.8158510356530011,0.9174310071115735,0.23828125,0.375,0.4887679998783802,0.6666387317678407,0.5625,1.0
1,1.0,7.0,0.1,64,1024,0.15234375,0.2662500000000001,0.8198253713382655,0.9425988102368587,0.8210871130970316,0.924691231099334,0.2353515625,0.3562500000000002,0.4812413308135664,0.6590779671385883,0.578125,1.0
1,1.0,7.0,0.2,64,1024,0.15078125,0.26041666666666674,0.823149508044318,0.9425988102368587,0.8310204134387251,0.9309971919841692,0.23046875,0.3562500000000002,0.4667486718368342,0.6440216480047037,0.578125,1.0
1,1.0,7.5,0.0,64,1024,0.15826822916666666,0.26875000000000004,0.8101931032621744,0.9402681584490298,0.8060261398760401,0.9087810292161644,0.2431640625,0.375,0.5024968969446781,0.6801604259316083,0.5,1.0
1,1.0,7.5,0.01,64,1024,0.15735677083333333,0.26875000000000004,0.811165180376538,0.9407718802437518,0.8071178544504107,0.9096945119413532,0.2431640625,0.375,0.5009695742455952,0.6786957569240821,0.5,1.0
1,1.0,7.5,0.02,64,1024,0.15735677083333333,0.26875000000000004,0.811165180376538,0.9407718802437518,0.8081989138251288,0.9105834270705548,0.2431640625,0.375,0.49945852454976936,0.6772349171450792,0.5,1.0
1,1.0,7.5,0.05,64,1024,0.15598958333333332,0.2662500000000001,0.8136910570446952,0.9407718802437518,0.8113807700391813,0.9131128668572885,0.2392578125,0.375,0.4949704639271047,0.672875296437427,0.515625,1.0
1,1.0,7.5,0.1,64,1024,0.153515625,0.27208333333333345,0.817898824924777,0.9425988102368587,0.816496495355479,0.9179793953969869,0.2373046875,0.375,0.48770475434934485,0.6656781516666033,0.578125,1.0
1,1.0,7.5,0.2,64,1024,0.1515625,0.26041666666666674,0.8209091114283921,0.9425988102368587,0.8261639035475521,0.9292093781987968,0.2314453125,0.3562500000000002,0.4737444034860222,0.6514224670952612,0.578125,1.0
1,1.0,8.0,0.0,64,1024,0.1591796875,0.26875000000000004,0.8088896858559146,0.9326655040427606,0.8020181517011683,0.9054505771404898,0.2470703125,0.375,0.507922034796515,0.6854296686301612,0.5,1.0
1,1.0,8.0,0.01,64,1024,0.1587890625,0.26875000000000004,0.8093561947934034,0.9326655040427606,0.8030853196756962,0.9063907265805443,0.2451171875,0.375,0.5064467444703444,0.6840348134923404,0.5,1.0
1,1.0,8.0,0.02,64,1024,0.15865885416666667,0.26875000000000004,0.8097858515504287,0.9326655040427606,0.8041423822291633,0.9073063900381843,0.244140625,0.375,0.5049949849550919,0.682642805338068,0.5,1.0
1,1.0,8.0,0.05,64,1024,0.15716145833333334,0.26875000000000004,0.811525873974387,0.9407718802437518,0.8072548755887984,0.9099152678770023,0.2431640625,0.375,0.500672171711447,0.6784850306207277,0.5,1.0
1,1.0,8.0,0.1,64,1024,0.15546875,0.27208333333333345,0.8144077268084556,0.9407718802437518,0.8122598385271803,0.913854059775198,0.2392578125,0.375,0.49360670438146065,0.671616998853525,0.53125,1.0
1,1.0,8.0,0.2,64,1024,0.151953125,0.2662500000000001,0.8201497333595618,0.9425988102368587,0.8216974732791366,0.9257358803531777,0.234375,0.3562500000000002,0.4800913280479203,0.6580503853456007,0.578125,1.0
1,3.0,0.0,0.0,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,3.0,0.0,0.01,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,3.0,0.0,0.02,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,3.0,0.0,0.05,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,3.0,0.0,0.1,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,3.0,0.0,0.2,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,3.0,0.5,0.0,64,1024,0.05325520833333333,0.08916666666666669,0.9623741106731215,0.9937412286858683,0.988947868450065,0.9967437966478317,0.0615234375,0.16875000000000018,0.11175060710993293,0.1703004658092271,0.78125,1.0
1,3.0,0.5,0.01,64,1024,0.051953125,0.08916666666666669,0.9638529448820669,0.9937412286858683,0.9896338177181252,0.9969212678780122,0.060546875,0.16875000000000018,0.10823508180206662,0.16455458006789692,0.796875,1.0
1,3.0,0.5,0.02,64,1024,0.05026041666666667,0.08333333333333333,0.9649640389510078,0.9955242918637541,0.9902467741022214,0.9970841012862655,0.0576171875,0.125,0.1049849682006419,0.15929191539628068,0.796875,1.0
1,3.0,0.5,0.05,64,1024,0.04609375,0.08333333333333333,0.9687101197593053,0.9955242918637541,0.9917567885193026,0.9975164461143537,0.0537109375,0.125,0.09648788358363772,0.14569330783298182,0.8125,1.0
1,3.0,0.5,0.1,64,1024,0.041015625,0.075,0.9735648952849374,0.9967586322444588,0.9935448206266062,0.9980533048233198,0.0498046875,0.125,0.08532383702423837,0.12808183026429407,0.8125,1.0
1,3.0,0.5,0.2,64,1024,0.033203125,0.0625,0.9806335858751791,0.998515634157932,0.9956810348129391,0.9987194874567552,0.0400390625,0.0625,0.06970035595270542,0.10474620012159953,0.8125,1.0
1,3.0,1.0,0.0,64,1024,0.08255208333333333,0.13333333333333333,0.9273435986363223,0.9850637549183406,0.9639272709380735,0.9881726432069381,0.111328125,0.25,0.20661196853193536,0.2989489045090796,0.734375,1.0
1,3.0,1.0,0.01,64,1024,0.08151041666666667,0.13333333333333333,0.9285684368292432,0.9850637549183406,0.9655849762562574,0.9887330369460239,0.109375,0.25,0.20164539591029068,0.2926329699957318,0.734375,1.0
1,3.0,1.0,0.02,64,1024,0.080078125,0.13333333333333333,0.930551492843429,0.9850637549183406,0.9671328725876602,0.9892798561082422,0.1064453125,0.25,0.1969043614361452,0.28656467829401644,0.734375,1.0
1,3.0,1.0,0.05,64,1024,0.07578125,0.1266666666666667,0.9361061881821355,0.9873042335117864,0.9712064274123124,0.9907142123376343,0.0986328125,0.23125000000000018,0.18389797318575868,0.26971557727696577,0.734375,1.0
1,3.0,1.0,0.1,64,1024,0.07018229166666666,0.12250000000000003,0.9427490840663779,0.9877828616451275,0.9765082590697695,0.992559192782153,0.087890625,0.1875,0.16558129565034332,0.2421130579926242,0.75,1.0
1,3.0,1.0,0.2,64,1024,0.061197916666666664,0.1141666666666667,0.9525185403595545,0.9926288497916103,0.9835358401190406,0.9949171961342045,0.0791015625,0.1875,0.13796880992057395,0.20292496146886257,0.78125,1.0
1,3.0,1.5,0.0,64,1024,0.10247395833333334,0.1754166666666667,0.9008154240586653,0.9745666918609013,0.9362982958614355,0.9774398888858518,0.158203125,0.25,0.2789633814383408,0.40063839008623275,0.71875,1.0
1,3.0,1.5,0.01,64,1024,0.10013020833333333,0.16708333333333336,0.9044133155126213,0.975068225628547,0.9384402389032935,0.9783030752979397,0.154296875,0.25,0.2739783272845897,0.39390229703437485,0.71875,1.0
1,3.0,1.5,0.02,64,1024,0.09830729166666667,0.15833333333333333,0.9068205158472386,0.9764005710236835,0.9404998989152429,0.9791247210364198,0.15234375,0.25,0.26911029993637187,0.3872954997325644,0.71875,1.0
1,3.0,1.5,0.05,64,1024,0.09583333333333333,0.15833333333333333,0.9094831234094619,0.9764005710236835,0.9462033628338018,0.9813578918946144,0.1484375,0.25,0.2552205852008411,0.368288038209478,0.71875,1.0
1,3.0,1.5,0.1,64,1024,0.090625,0.15291666666666667,0.9165689938966876,0.9787878787878788,0.9542703957343521,0.9844161951462154,0.13671875,0.25,0.23439739114678754,0.33937203113837744,0.71875,1.0
1,3.0,1.5,0.2,64,1024,0.08111979166666666,0.13333333333333333,0.9295806872346097,0.9797087094853083,0.966170984644346,0.9887321513289242,0.107421875,0.25,0.2003004373350086,0.28930519519903425,0.734375,1.0
1,3.0,2.0,0.0,64,1024,0.11614583333333334,0.1891666666666667,0.879997857935923,0.9661822846557968,0.9118491524172788,0.9666050789055862,0.1728515625,0.2937500000000002,0.3316670223181276,0.4686764316414127,0.6875,1.0
1,3.0,2.0,0.01,64,1024,0.11575520833333333,0.1891666666666667,0.8806234362324659,0.9661822846557968,0.9140348553722829,0.9675715020067922,0.171875,0.2937500000000002,0.3272305042716749,0.4629123096056581,0.6875,1.0
1,3.0,2.0,0.02,64,1024,0.11484375,0.18333333333333332,0.8821614139312314,0.9661822846557968,0.9161785296238835,0.9685099473898718,0.169921875,0.2937500000000002,0.3228367514271363,0.4571708996731257,0.6875,1.0
1,3.0,2.0,0.05,64,1024,0.11145833333333334,0.18208333333333335,0.8879096688601422,0.9667930211517406,0.9223372348022489,0.9712827499656608,0.1630859375,0.2937500000000002,0.30997580355582816,0.44016655795106335,0.6875,1.0
1,3.0,2.0,0.1,64,1024,0.10546875,0.18208333333333335,0.8953947868463287,0.9707792393927588,0.9316375595729521,0.9753395955880076,0.15625,0.25,0.28969642009768737,0.412920212035787,0.6875,1.0
1,3.0,2.0,0.2,64,1024,0.09635416666666667,0.16416666666666668,0.909964226654839,0.9764005710236835,0.9467269232485765,0.9814693800187787,0.1494140625,0.25,0.2539985816398686,0.3645326179379208,0.71875,1.0
1,3.0,2.5,0.0,64,1024,0.12330729166666667,0.2029166666666667,0.8693786471093581,0.964532108935568,0.8918664936951716,0.956144751369158,0.18359375,0.2937500000000002,0.3702030129063846,0.5086230779506931,0.671875,1.0
1,3.0,2.5,0.01,64,1024,0.122265625,0.2029166666666667,0.8705377521579428,0.9664266900790168,0.8938917787338284,0.9573326925506831,0.1826171875,0.2937500000000002,0.36643801580875796,0.5040883050026157,0.671875,1.0
1,3.0,2.5,0.02,64,1024,0.12200520833333334,0.2029166666666667,0.8709778890241004,0.9661822846557968,0.8959026218061122,0.9584824294913503,0.181640625,0.2937500000000002,0.36267980564593627,0.4995008821068305,0.671875,1.0
1,3.0,2.5,0.05,64,1024,0.120703125,0.19875,0.8727381417127814,0.9661822846557968,0.9018222975616307,0.9617138513815465,0.1787109375,0.2937500000000002,0.3514231902990133,0.4867541483565276,0.671875,1.0
1,3.0,2.5,0.1,64,1024,0.11705729166666666,0.19041666666666668,0.878299592541445,0.9661822846557968,0.911192365562126,0.9664398917664591,0.1728515625,0.2937500000000002,0.3330181851396503,0.46537201614291746,0.671875,1.0
1,3.0,2.5,0.2,64,1024,0.108203125,0.18208333333333335,0.8914308366582252,0.9694092584066546,0.927607859506457,0.9737074903354185,0.158203125,0.25,0.29861907922902226,0.4226502542632285,0.6875,1.0
1,3.0,3.0,0.0,64,1024,0.129296875,0.21125000000000002,0.8597713954161293,0.9598450841392432,0.875874679130584,0.948594592905115,0.197265625,0.3125,0.39869116104404456,0.5454415912748305,0.671875,1.0
1,3.0,3.0,0.01,64,1024,0.12825520833333334,0.21125000000000002,0.8610029582012297,0.9615543122971513,0.8776869823823484,0.9492859485141687,0.1943359375,0.2937500000000002,0.3955244122113808,0.5406594784355493,0.671875,1.0
1,3.0,3.0,0.02,64,1024,0.12760416666666666,0.21125000000000002,0.862042257256071,0.9638900151999459,0.8794986036422129,0.9499843153615214,0.1923828125,0.2937500000000002,0.39234181958688136,0.5359129014736336,0.671875,1.0
1,3.0,3.0,0.05,64,1024,0.12565104166666666,0.20708333333333334,0.8657666486970442,0.9638900151999459,0.88491018009515,0.9521104675056271,0.1865234375,0.2937500000000002,0.38272904617524395,0.5220730371161842,0.671875,1.0
1,3.0,3.0,0.1,64,1024,0.12252604166666667,0.2029166666666667,0.870701755187448,0.964532108935568,0.8937464225291378,0.9560366645826228,0.1826171875,0.2937500000000002,0.36660936496364516,0.5028741297899786,0.671875,1.0
1,3.0,3.0,0.2,64,1024,0.11744791666666667,0.19625000000000004,0.877466931612898,0.967502194907814,0.9101454159098412,0.9646137405046848,0.173828125,0.2937500000000002,0.33506275751470893,0.46459878245603015,0.671875,1.0
1,3.0,3.5,0.0,64,1024,0.135546875,0.21958333333333335,0.8504945761903397,0.9569665358017759,0.8630211936653408,0.9438971811627993,0.203125,0.3125,0.42030486007815826,0.582559625571302,0.65625,1.0
1,3.0,3.5,0.01,64,1024,0.13463541666666667,0.21666666666666667,0.8514204735132811,0.9569665358017759,0.8646329395128173,0.9444423961375428,0.2021484375,0.3125,0.4176273975738703,0.5784192178824649,0.671875,1.0
1,3.0,3.5,0.02,64,1024,0.13463541666666667,0.21666666666666667,0.8514204735132811,0.9569665358017759,0.8662490356627799,0.9449963355760945,0.201171875,0.3125,0.41492470854495034,0.5742588612410063,0.671875,1.0
1,3.0,3.5,0.05,64,1024,0.132421875,0.21541666666666667,0.8551247208227483,0.9596117532518317,0.8711128657519809,0.9467071210825327,0.2001953125,0.3125,0.4067384246198361,0.5616839223664101,0.671875,1.0
1,3.0,3.5,0.1,64,1024,0.12786458333333334,0.21125000000000002,0.8624101516766568,0.9615543122971513,0.8792026202009612,0.9498621619577425,0.193359375,0.3125,0.39275621150344603,0.5405634578178682,0.671875,1.0
1,3.0,3.5,0.2,64,1024,0.12252604166666667,0.2029166666666667,0.8705636514465375,0.964532108935568,0.8948342886680074,0.9562768191928034,0.1826171875,0.2937500000000002,0.3644937411126119,0.4999623384309391,0.671875,1.0
1,3.0,4.0,0.0,64,1024,0.13984375,0.23666666666666672,0.843031576807144,0.9569665358017759,0.8525350571040337,0.939995086289473,0.21875,0.3125,0.43717610415812375,0.6051471839203681,0.65625,1.0
1,3.0,4.0,0.01,64,1024,0.13984375,0.23666666666666672,0.843031576807144,0.9569665358017759,0.8539782627962699,0.9407015831136799,0.21875,0.3125,0.4348787637673362,0.6025349340501631,0.65625,1.0
1,3.0,4.0,0.02,64,1024,0.13932291666666666,0.23666666666666672,0.8442289131637473,0.9569665358017759,0.8554264731589456,0.9412247349602061,0.216796875,0.3125,0.4325572061236148,0.59986979504499,0.65625,1.0
1,3.0,4.0,0.05,64,1024,0.13763020833333334,0.23083333333333336,0.8468862273874483,0.9569665358017759,0.8597970409710648,0.9427470206398245,0.2109375,0.3125,0.42546920902069496,0.5915712777768349,0.65625,1.0
1,3.0,4.0,0.1,64,1024,0.13463541666666667,0.21666666666666667,0.8514204735132811,0.9569665358017759,0.8671333314203024,0.9453740211815719,0.2021484375,0.3125,0.4133132961306886,0.5744328693460993,0.671875,1.0
1,3.0,4.0,0.2,64,1024,0.12760416666666666,0.21125000000000002,0.8627369929118124,0.9638900151999459,0.8816800544586569,0.9508727249147468,0.19140625,0.3125,0.3882852001525086,0.5370672149745539,0.671875,1.0
1,3.0,4.5,0.0,64,1024,0.14283854166666668,0.2562500000000001,0.8370208653227496,0.9554605909131484,0.8438205021374231,0.9361659386181767,0.2236328125,0.3125,0.45067933138421823,0.6218722880335867,0.640625,1.0
1,3.0,4.5,0.01,64,1024,0.1421875,0.2537500000000001,0.8382468054566987,0.9554605909131484,0.8451283484144033,0.9367864223645904,0.2216796875,0.3125,0.4486645112938667,0.6194251399417632,0.640625,1.0
1,3.0,4.5,0.02,64,1024,0.14153645833333334,0.2537500000000001,0.8389948619356167,0.9569665358017759,0.8464400263583254,0.9374034725853638,0.2197265625,0.3125,0.4466308212607904,0.6169372533146106,0.65625,1.0
1,3.0,4.5,0.05,64,1024,0.140234375,0.24500000000000005,0.84222772992442,0.9569665358017759,0.8503979389959332,0.9393016608693023,0.2177734375,0.3125,0.4404203437467397,0.6092354950055897,0.65625,1.0
1,3.0,4.5,0.1,64,1024,0.13828125,0.23666666666666672,0.8459406364683653,0.9569665358017759,0.8570603606262088,0.941710302345143,0.212890625,0.3125,0.4297944648237902,0.5970913889010051,0.65625,1.0
